# rollout meta: {"joint_names": ["joint1", "joint2", "joint3", "joint4", "joint5", "joint6", "joint7"], "dt": 0.02, "n": 400, "has_base": true, "source": "phase1_diffusion_selected", "note": "condition=hard; checkpoint=policy_precision.pt; gain=0.93; q_noise=0.002"}
t,q1,q2,q3,q4,q5,q6,q7,ee_x,ee_y,ee_z,tgt_x,tgt_y,tgt_z,bx,by,bz,bqx,bqy,bqz,bqw,drawing
1.620000,-0.01815418,0.07980794,-0.78598750,1.61194980,-0.92219561,-0.32276970,-2.85402942,0.229193,0.053512,0.099813,0.232454,0.052866,0.100000,-0.001874,0.009823,0.013289,0.00085704,-0.00057020,-0.00028633,0.99999943,1
1.640000,-0.00791698,0.08993883,-0.78025985,1.60781610,-0.92070931,-0.31216854,-2.85585332,0.228299,0.051502,0.099847,0.231141,0.050723,0.100000,-0.004258,0.009048,0.010837,0.00078956,-0.00071645,-0.00007227,0.99999943,1
1.660000,0.00021190,0.10044201,-0.77374476,1.60512030,-0.91934502,-0.30308217,-2.85651183,0.227779,0.049267,0.099966,0.229895,0.048540,0.100000,-0.006374,0.007705,0.008332,0.00067252,-0.00081771,0.00014626,0.99999943,1
1.680000,0.00601622,0.11104041,-0.76799119,1.60375810,-0.91845405,-0.29611048,-2.85551906,0.227344,0.046898,0.100050,0.228720,0.046319,0.100000,-0.008090,0.005878,0.005933,0.00051325,-0.00086767,0.00035556,0.99999943,1
1.700000,0.00939575,0.12159965,-0.76401407,1.60340226,-0.91854769,-0.29156592,-2.85252070,0.226789,0.044483,0.100047,0.227614,0.044062,0.100000,-0.009298,0.003681,0.003789,0.00032172,-0.00086318,0.00054247,0.99999943,1
1.720000,0.01054577,0.13189104,-0.76219511,1.60343242,-0.92003816,-0.28942174,-2.84734178,0.226043,0.042068,0.099964,0.226580,0.041772,0.100000,-0.009921,0.001253,0.002035,0.00010993,-0.00080453,0.00069530,0.99999943,1
1.740000,0.01014632,0.14150387,-0.76260602,1.60295153,-0.92300737,-0.28938136,-2.84012103,0.225134,0.039624,0.099821,0.225618,0.039450,0.100000,-0.009921,-0.001253,0.000781,-0.00010882,-0.00069540,0.00080447,0.99999943,1
1.760000,0.00939735,0.14997807,-0.76512611,1.60105145,-0.92700690,-0.29104549,-2.83130717,0.224184,0.037063,0.099666,0.224730,0.037099,0.100000,-0.009298,-0.003681,0.000107,-0.00032078,-0.00054260,0.00086316,0.99999943,1
1.780000,0.00947250,0.15690991,-0.76964712,1.59714353,-0.93118680,-0.29401964,-2.82136798,0.223343,0.034333,0.099540,0.223915,0.034721,0.100000,-0.008090,-0.005878,0.000055,-0.00051263,-0.00035570,0.00086768,0.99999943,1
1.800000,0.01120872,0.16189365,-0.77617419,1.59093320,-0.93477786,-0.29800975,-2.81075263,0.222682,0.031442,0.099434,0.223177,0.032319,0.100000,-0.006374,-0.007705,0.000627,-0.00067228,-0.00014642,0.00081777,0.99999943,1
1.820000,0.01504025,0.16472089,-0.78472286,1.58242500,-0.93735319,-0.30275282,-2.80005860,0.222171,0.028468,0.099323,0.222513,0.029895,0.100000,-0.004258,-0.009048,0.001789,-0.00078966,0.00007211,0.00071654,0.99999943,1
1.840000,0.02105247,0.16525076,-0.79529995,1.57178319,-0.93899530,-0.30776361,-2.78999352,0.221670,0.025531,0.099152,0.221927,0.027451,0.100000,-0.001874,-0.009823,0.003466,-0.00085737,0.00028618,0.00057032,0.99999943,1
1.860000,0.02921521,0.16333812,-0.80763054,1.55919349,-0.94030493,-0.31212470,-2.78122020,0.221000,0.022742,0.098883,0.221417,0.024991,0.100000,0.000628,-0.009980,0.005554,-0.00087113,0.00048230,0.00038827,0.99999943,1
